Current Value of Stock,Expected Value of Stock,Error in expected value of stock,Percentage of portfolio,Percentage of sector,Sector of stock,Buy/Sell/Keep,Positive,Negative,Neutral,Total,Neutral_Pos,Neutral_Neg
26.26,26.16,0.4100000000000001,2.3047179089594083,18.2568572403764,Telecommunications,Sell,30.6122449,11.2244898,98,58.16326531,30.6122449,15.85884354
26.13,26.215,0.4200000000000017,3.547606231158457,12.925879829398278,Telecommunications,Sell,20.0,20.0,30,60.0,20.0,22.79761905
26.13,26.51,1.0799999999999983,3.048277518012478,11.40830720148038,Telecommunications,Sell,21.05263158,10.52631579,38,68.42105263,26.67606516,10.52631579
26.05,27.09,0.490000000000002,4.72772507318811,11.01943371794712,Telecommunications,Sell,24.3902439,19.51219512,41,56.09756098,24.3902439,26.21225319
27.2,27.055,0.4450000000000003,3.5307751400449363,7.064722073978932,Telecommunications,Sell,51.28205128,5.128205128,39,43.58974359,51.28205128,24.33608059
27.1,27.175,0.5300000000000011,3.1168644169905177,6.012533795846249,Telecommunications,Sell,37.5,7.5,40,55.0,37.5,15.29761905
27.01,27.42,0.5299999999999976,2.5524868071528903,19.46191601532518,Telecommunications,Sell,43.24324324,10.81081081,37,45.94594595,43.24324324,27.66248391
27.46,27.795,0.9399999999999976,3.905554711190156,7.112350612887966,Telecommunications,Keep,23.25581395,11.62790698,43,65.11627907,25.57447397,11.62790698
27.4,28.93,1.7499000000000002,1.2155328294782382,10.273690853115632,Telecommunications,Sell,35.55555556,4.444444444,45,60.0,35.55555556,7.242063494
28.25,27.405,1.6799999999999995,0.5325767968803711,15.446866281882444,Telecommunications,Sell,27.2517321,10.85450346,433,61.89376443,27.2517321,11.75835808
27.05,28.075,1.4299999999999995,3.620148310883501,10.928678359349243,Telecommunications,Sell,26.84085511,12.58907363,421,60.57007126,26.84085511,14.81662142
27.77,28.215,0.5799999999999983,0.5724170083624192,16.569592734466823,Telecommunications,Sell,34.54545455,15.45454545,110,50.0,34.54545455,28.2521645
28.47,27.88,0.6799999999999997,2.3646464918250016,11.46125670353116,Telecommunications,Sell,23.80952381,14.28571429,63,61.9047619,23.80952381,15.17857144
28.15,27.82,0.490000000000002,3.853644043139556,8.954361384885946,Telecommunications,Sell,16.66666667,4.761904762,42,78.57142857,32.44047619,4.761904762
27.68,28.21,0.5,0.9493272223111372,5.045403245700079,Telecommunications,Buy,37.25490196,11.76470588,51,50.98039216,37.25490196,23.58193277
28.0,28.395,0.370000000000001,3.9171033927913914,10.922234912031456,Telecommunications,Sell,38.46153846,7.692307692,39,53.84615385,38.46153846,16.64377289
28.41,28.425,0.2600000000000015,4.0925441070182345,9.630422203947427,Telecommunications,Sell,15.38461538,12.82051282,39,71.79487179,24.38186812,12.82051282
28.46,28.675,1.215,4.496332797440565,19.122134887402083,Telecommunications,Sell,8.888888889,6.666666667,45,84.44444444,30.53571428,6.666666667
28.43,29.055,0.9500000000000028,3.962361863873193,9.891705382707368,Telecommunications,Keep,39.7260274,5.479452055,73,54.79452055,39.7260274,13.48255055
29.0,28.865,0.3100000000000023,2.89114224084463,17.15922305464536,Telecommunications,Sell,34.88372093,6.976744186,43,58.13953488,34.88372093,11.63482836
28.93,28.625,0.629999999999999,3.0970400831618754,5.838236579521363,Telecommunications,Sell,15.38461538,10.25641026,39,74.35897436,26.94597069,10.25641026
28.85,28.69,0.5749999999999993,2.3429859356582945,11.283886116703162,Telecommunications,Sell,26.92307692,7.692307692,52,65.38461538,29.51007325,7.692307692
28.78,28.41,0.490000000000002,4.059909072114362,17.78588477821905,Telecommunications,Sell,27.77777778,5.555555556,36,66.66666667,31.6468254,5.555555556
28.38,28.445,0.4299999999999997,3.661212043173936,17.528827357219402,Telecommunications,Sell,28.57142857,14.28571429,21,57.14285714,28.57142857,19.9404762
28.39,28.6,0.4299999999999997,2.281166006851034,12.300556499581694,Telecommunications,Sell,25.80645161,3.225806452,31,70.96774194,33.9765745,3.225806452
28.52,28.76,0.2800000000000011,0.7092737041679694,16.495880726024993,Telecommunications,Sell,22.22222222,11.11111111,18,66.66666667,26.09126984,11.11111111
28.66,28.82,0.3099999999999987,2.17489523160745,11.953132254380066,Telecommunications,Sell,33.33333333,0.0,21,66.66666667,37.20238095,0.0
28.78,28.84,0.3099999999999987,1.428472803170765,7.092880633498114,Telecommunications,Keep,15.15151515,24.24242424,33,60.60606061,15.15151515,26.43398268
28.8,28.975,0.5450000000000017,4.89086827791857,16.71073155641595,Telecommunications,Sell,14.81481481,7.407407407,27,77.77777778,29.79497354,7.407407407
29.08,28.65,0.4350000000000023,1.9306361485438683,18.697618588667808,Telecommunications,Sell,34.375,3.125,32,62.5,34.375,3.42261905
28.8,28.715,0.3200000000000003,4.955781125194919,16.269029276597983,Telecommunications,Sell,20.0,13.33333333,15,66.66666667,23.86904762,13.33333333
28.73,28.8,0.2699999999999996,2.712265062110125,9.725713566582009,Telecommunications,Sell,45.45454545,13.63636364,22,40.90909091,45.45454545,35.52489178
28.79,28.865,0.4899999999999984,2.1782835176403283,15.946808291404231,Telecommunications,Buy,33.33333333,28.57142857,21,38.0952381,33.33333333,53.27380952
28.94,28.705,0.5499000000000009,0.7442668415452882,11.96132320742606,Telecommunications,Sell,27.77777778,5.555555556,18,66.66666667,31.6468254,5.555555556
28.9,28.64,0.7899999999999991,3.4917814347157665,16.485638668293937,Telecommunications,Sell,28.0,12.0,25,60.0,28.0,14.79761905
28.5,28.775,0.3399999999999998,1.665596133179508,17.81280598681556,Telecommunications,Sell,30.76923077,7.692307692,26,61.53846154,30.76923077,8.951465202
28.92,28.405,0.4149999999999991,2.913611386774751,9.42442619285135,Telecommunications,Sell,36.36363636,0.0,22,63.63636364,37.20238095,0.0
28.41,28.57,0.4499999999999993,3.8285781121688287,17.7409210813132,Telecommunications,Sell,36.36363636,4.545454545,22,59.09090909,36.36363636,8.252164505
28.38,28.875,0.3649999999999984,3.1309002332139078,12.460420260605868,Telecommunications,Sell,32.14285714,10.71428571,28,57.14285714,32.14285714,16.36904762
28.86,28.795,0.6899999999999977,4.839677219479121,17.946318376714217,Telecommunications,Sell,30.0,10.0,20,60.0,30.0,12.79761905
28.98,28.235,0.9599999999999972,4.82017078563399,6.368274923942279,Telecommunications,Sell,30.3030303,18.18181818,33,51.51515152,30.3030303,29.46428571
27.8,28.06,0.9299999999999996,2.550170615112268,6.657531956472519,Telecommunications,Sell,23.72881356,6.779661017,59,69.49152542,30.42271993,6.779661017
28.46,27.79,0.3399999999999998,2.3998538694479485,13.173536776505818,Telecommunications,Sell,20.83333333,8.333333333,48,70.83333333,28.86904761,8.333333333
27.73,28.475,0.7800000000000011,4.9346902580366905,7.017970604059771,Telecommunications,Sell,44.44444444,5.555555556,18,50.0,44.44444444,18.35317461
28.59,28.29,0.490000000000002,4.25556591649075,7.243837708073849,Telecommunications,Sell,32.85714286,1.428571429,70,65.71428571,35.77380952,1.428571429
28.45,28.135,0.509999999999998,3.2586016721841733,10.49976341025377,Telecommunications,Sell,18.42105263,0.0,38,81.57894737,37.20238095,0.0
28.3,27.895000000000003,0.5899999999999999,3.628080009987815,17.248835153896543,Telecommunications,Keep,12.12121212,3.03030303,33,84.84848485,34.17207792,3.03030303
28.12,28.085,0.620000000000001,3.7263384132294783,10.448391562162517,Telecommunications,Sell,30.6122449,6.12244898,49,63.26530612,31.07993197,6.12244898
27.98,28.265,0.620000000000001,1.1933262901739117,13.395713579369076,Telecommunications,Sell,30.76923077,11.53846154,26,57.69230769,30.76923077,16.6437729
28.05,28.31,0.379999999999999,4.706839975272028,13.706535191975243,Telecommunications,Keep,23.63636364,14.54545455,55,61.81818182,23.63636364,15.52489178
28.3,25.99,1.259999999999998,2.046516921237054,8.630875263938146,Telecommunications,Sell,30.12048193,9.036144578,166,60.84337349,30.12048193,10.99039014
25.83,26.255000000000003,0.7759999999999998,3.7366252607641415,15.425017543077814,Telecommunications,Sell,28.91566265,10.24096386,166,60.84337349,28.91566265,12.19520942
25.96,26.335,0.5050000000000026,3.88787367294295,10.30039656542429,Telecommunications,Sell,25.92592593,9.259259259,54,64.81481481,27.94312169,9.259259259
26.41,25.605,1.0799999999999983,4.169568097756163,14.51220502350931,Telecommunications,Sell,25.58139535,13.95348837,43,60.46511628,25.58139535,16.28599114
26.01,25.275,1.0800000000000018,1.1529045615524105,10.905016044567857,Telecommunications,Sell,16.66666667,3.333333333,30,80.0,33.86904762,3.333333333
25.01,25.450000000000003,0.4699999999999988,4.004293107966748,6.089681475404925,Telecommunications,Sell,37.5,6.25,48,56.25,37.5,12.79761905
25.51,25.04,0.8850000000000016,4.342999434438543,9.238891308860858,Telecommunications,Sell,11.53846154,3.846153846,52,84.61538462,33.35622711,3.846153846
25.42,25.18,1.110000000000003,1.8947066882228332,19.336048266106214,Telecommunications,Sell,13.79310345,17.24137931,29,68.96551724,19.96100164,17.24137931
24.92,25.705,0.6799999999999997,3.1246484862210355,12.03456903509506,Telecommunications,Sell,18.18181818,18.18181818,22,63.63636364,19.02056277,18.18181818
25.61,25.92,0.6000000000000014,1.6636260216270546,18.047964096022323,Telecommunications,Sell,14.70588235,0.0,34,85.29411765,37.20238095,0.0
25.65,26.07,0.3949999999999996,4.299683395760773,9.85158477160251,Telecommunications,Sell,42.85714286,7.142857143,28,50.0,42.85714286,19.94047619
25.97,26.675,0.8200000000000003,3.2510639596641977,11.38868121001824,Telecommunications,Sell,30.76923077,11.53846154,26,57.69230769,30.76923077,16.6437729
26.44,26.625,0.9499999999999992,1.6137256190667175,5.677512461108475,Telecommunications,Keep,28.26086957,8.695652174,46,63.04347826,28.50672878,8.695652174
26.9,26.145,0.6400000000000006,3.732295003423212,15.03916966546127,Telecommunications,Keep,34.04255319,6.382978723,47,59.57446809,34.04255319,9.606129683
26.06,26.09,0.5899999999999999,3.750174835958871,12.11675595584016,Telecommunications,Sell,24.0,4.0,25,72.0,33.20238095,4.0
26.29,25.955,0.4699999999999988,1.3818683907894187,12.155059383105366,Telecommunications,Sell,20.40816327,20.40816327,49,59.18367347,20.40816327,24.02210885
25.88,26.165,0.5999999999999979,1.6333397346921534,9.319227702181935,Telecommunications,Sell,17.39130435,0.0,46,82.60869565,37.20238095,0.0
26.21,26.19,0.384999999999998,3.6643140684471054,19.690692209046617,Telecommunications,Buy,13.79310345,10.34482759,29,75.86206897,26.85755337,10.34482759
26.19,26.145000000000003,0.6792999999999978,4.003416780457268,6.079439607795639,Telecommunications,Sell,25.0,5.0,20,70.0,32.20238095,5.0
26.19,25.82,0.5700000000000003,1.3677174177314977,14.161645609208222,Telecommunications,Keep,21.42857143,5.357142857,56,73.21428571,31.84523809,5.357142857
25.98,25.41,0.7899999999999991,3.9175229160478735,7.455487482885896,Telecommunications,Sell,32.43243243,10.81081081,37,56.75675676,32.43243243,16.8516731
25.65,25.36,0.5899999999999999,3.097525713294842,19.32273886077749,Telecommunications,Sell,20.0,2.5,40,77.5,34.70238095,2.5
25.12,25.675,0.7199999999999989,2.493982572829032,18.39541401819521,Telecommunications,Sell,12.5,0.0,16,87.5,37.20238095,0.0
25.51,25.975,0.370000000000001,1.53385458991371,17.58611854441677,Telecommunications,Sell,43.47826087,8.695652174,23,47.82608696,43.47826087,23.66718426
26.01,25.84,0.3200000000000003,1.5029003665448244,5.55132250108287,Telecommunications,Sell,11.53846154,19.23076923,26,69.23076923,17.97161172,19.23076923
25.81,25.975,0.2999999999999971,0.6760172160084004,8.902075767095099,Telecommunications,Sell,23.07692308,15.38461538,26,61.53846154,23.07692308,16.64377289
48.72,48.82,0.4200000000000017,4.407649833469037,7.914589528265553,IT,Sell,33.22147651,8.724832215,298,58.05369128,33.22147651,10.12770919
48.95,48.945,0.4299999999999997,3.0967294424035128,5.767322128360451,IT,Sell,31.44654088,9.433962264,159,59.11949686,31.44654088,9.771033654
48.99,48.935,0.5300000000000011,2.401991553240069,9.971804828822538,IT,Sell,51.17647059,5.294117647,170,43.52941176,51.17647059,21.22127414
48.96,48.52,0.480000000000004,0.8862772715913791,11.633695290579904,IT,Sell,38.0,10.5,200,51.5,38.0,18.45656825
48.64,48.36,0.4099999999999966,3.594102922768612,7.216306036309884,IT,Sell,22.03389831,9.322033898,118,68.6440678,31.22139786,9.322033898
48.36,48.185,0.4600000000000008,1.2494535634876676,19.137146415597897,IT,Sell,24.13793103,9.195402299,87,66.66666667,31.34802945,9.195402299
48.16,48.22,0.3100000000000023,4.797747717178479,9.0242596105914,IT,Buy,28.57142857,8.163265306,49,63.26530612,32.38016644,8.163265306
48.16,48.25,0.3699999999999974,2.846799062640342,17.88366527900773,IT,Sell,36.95652174,6.52173913,46,56.52173913,36.95652174,9.45656825
48.27,48.49,0.3800000000000025,4.429897183537879,19.4903037292438,IT,Sell,32.0,4.0,50,64.0,36.54343175,4.0
48.37,48.735,0.4199999999999946,0.5449800141140952,19.346676347721782,IT,Keep,27.45098039,7.843137255,51,64.70588235,32.70029449,7.843137255
48.61,49.005,0.5899999999999963,0.7941490660342894,6.0116366337651455,IT,Sell,16.92307692,4.615384615,65,78.46153846,35.92804713,4.615384615
48.82,49.54,0.6000000000000014,4.106746307503358,18.346309292826582,IT,Sell,26.66666667,5.333333333,75,68.0,35.21009842,5.333333333
49.5,49.395,0.480000000000004,4.184489385454213,17.426936500169617,IT,Sell,27.84810127,7.594936709,79,64.55696203,32.94849505,7.594936709
49.44,49.395,0.6300000000000026,1.2953074856062148,17.82537163190716,IT,Sell,27.39726027,6.849315068,73,65.75342466,33.69411668,6.849315068
49.54,49.295,0.4399999999999977,1.533457352189961,8.867321990076665,IT,Sell,26.58227848,7.594936709,79,65.82278481,32.94849504,7.594936709
49.28,49.655,0.8900000000000006,3.980028221753006,12.948476336015624,IT,Buy,18.60465116,9.302325581,86,72.09302326,31.24110617,9.302325581
49.33,49.7975,1.009999999999998,4.786489707278697,8.895380000365765,IT,Sell,29.11392405,10.12658228,79,60.75949367,30.41684947,10.12658228
49.89,50.13,0.529999999999994,2.669767275280379,19.60929956346265,IT,Buy,29.89690722,6.18556701,97,63.91752577,34.35786474,6.18556701
50.11,50.585,0.9399999999999976,2.323570942588788,6.314905946942923,IT,Keep,24.65753425,16.43835616,73,58.90410959,24.65753425,16.99081482
50.29,50.655,0.5150000000000006,1.900930193184587,13.162969395302042,IT,Sell,26.25,6.25,80,67.5,34.29343175,6.25
50.63,50.815,0.8299999999999983,2.631579426166894,10.208912715774218,IT,Sell,34.48275862,3.448275862,58,62.06896552,37.09515589,3.448275862
50.73,50.870000000000005,0.6000000000000014,2.475966188560453,10.436909825543918,IT,Keep,28.37837838,8.108108108,74,63.51351351,32.43532364,8.108108108
51.1,50.41,0.5800000000000054,3.4437515906021434,14.0856667776066,IT,Keep,27.27272727,9.090909091,55,63.63636364,31.45252266,9.090909091
50.54,50.27,0.2800000000000011,4.334493155309284,13.870916313128092,IT,Sell,18.51851852,5.555555556,54,75.92592593,34.9878762,5.555555556
50.36,50.25,0.5275999999999996,4.784519001360091,15.57722976750257,IT,Sell,25.71428571,7.142857143,70,67.14285714,33.4005746,7.142857143
50.1,50.46,0.5,1.3912001959342164,5.90302015821391,IT,Sell,25.37313433,8.955223881,67,65.67164179,31.58820787,8.955223881
50.43,49.69,1.6799999999999995,1.02330741836908,15.85898994588447,IT,Sell,24.19354839,14.51612903,62,61.29032258,26.02730272,14.51612903
50.14,49.16,0.625,4.890724151345156,11.924875160684284,IT,Sell,24.67532468,6.493506494,77,68.83116883,34.04992526,6.493506494
49.0,49.25,0.375,0.7045604846166045,16.602121426861636,IT,Sell,24.24242424,16.66666667,66,59.09090909,24.24242424,17.03232583
49.1,49.260000000000005,0.4299999999999997,1.3917932914571347,6.062051225589465,IT,Sell,26.88172043,3.225806452,93,69.89247312,37.3176253,3.225806452
49.32,48.85,0.3450000000000059,3.921240320482818,6.959907638551624,IT,Sell,32.14285714,7.142857143,56,60.71428571,33.4005746,7.142857143
48.88,49.155,0.6099999999999994,1.0247310717023348,10.947925297067798,IT,Sell,31.14754098,9.836065574,61,59.01639344,31.14754098,10.27624038
49.11,48.97,0.3799999999999954,1.1003247055735812,12.986132476551784,IT,Sell,36.25,17.5,80,46.25,36.25,30.70656825
49.0,49.03,0.2399999999999948,4.862986702441142,12.80697647853698,IT,Sell,26.92307692,3.846153846,52,69.23076923,36.6972779,3.846153846
49.04,48.815,0.6000000000000014,0.6392332807848691,17.95889004180221,IT,Sell,32.89473684,13.15789474,76,53.94736842,32.89473684,18.66709457
49.0,48.57,0.4099999999999966,4.056676780513209,13.04962954244219,IT,Sell,36.36363636,7.954545455,88,55.68181818,36.36363636,11.72929553
48.56,48.945,0.4400000000000048,4.912447740535369,15.758114184772348,IT,Sell,21.21212121,4.545454545,66,74.24242424,35.9979772,4.545454545
48.88,48.91,0.4699999999999988,0.6830353837201053,11.243051411605194,IT,Sell,26.98412698,1.587301587,63,71.42857143,38.95613016,1.587301587
48.94,48.945,0.3500000000000014,0.9203616795862246,8.020446214708635,IT,Sell,20.3125,20.3125,64,59.375,20.3125,20.39406825
48.88,48.685,0.6599999999999966,1.7526027151285897,10.489208124112928,IT,Sell,32.8358209,5.970149254,67,61.19402985,34.5732825,5.970149254
48.85,48.975,0.4399999999999977,2.775664339287603,15.689922822404553,IT,Sell,46.72897196,13.08411215,107,40.18691589,46.72897196,32.35376451
48.89,49.33,1.1000000000000014,4.622103251256412,11.894864425085624,IT,Sell,23.52941176,7.352941176,68,69.11764706,33.19049057,7.352941176
49.05,49.11,1.4600000000000009,3.651571911187037,10.893514055683797,IT,Sell,20.58823529,14.70588235,68,64.70588235,25.83754939,14.70588235
49.82,48.1,0.6849999999999952,4.03656278530032,17.222001315928942,IT,Sell,34.14634146,6.097560976,82,59.75609756,34.44587077,6.097560976
48.21,48.150000000000006,0.9549999999999984,3.683112336313511,11.242637088707257,IT,Sell,25.3968254,9.523809524,63,65.07936508,31.01962223,9.523809524
47.88,48.445,0.5100000000000051,1.3031911928003042,14.028693370922824,IT,Sell,18.26923077,10.57692308,104,71.15384615,29.96650867,10.57692308
48.37,49.25,0.9899999999999948,4.767844642065331,8.99340034033164,IT,Keep,23.86363636,5.681818182,88,70.45454545,34.86161356,5.681818182
48.9,50.04,0.9399999999999976,3.3864317277570297,15.017889899324825,IT,Sell,23.27586207,4.310344828,116,72.4137931,36.23308692,4.310344828
49.61,50.195,0.759999999999998,3.0785777383736708,11.173818792456728,IT,Sell,23.35329341,8.982035928,167,67.66467066,31.56139582,8.982035928
50.0,50.19,0.5,2.849005099905607,10.990098607819403,IT,Sell,33.63636364,4.545454545,110,61.81818182,35.99797721,4.545454545
50.33,50.195,0.4600000000000008,1.5762027007638375,15.77607037970909,IT,Sell,30.92783505,9.278350515,97,59.79381443,31.26508123,9.278350515
50.2,48.3225,1.4799999999999969,4.63064420524025,8.707556247796514,IT,Buy,35.15789474,9.894736842,475,54.94736842,35.15789474,14.40393667
48.345,48.120000000000005,1.1700000000000017,2.53917580316458,16.30491834790674,IT,Sell,37.1559633,8.562691131,654,54.28134557,37.1559633,13.73791381
48.53,47.9025,0.6099999999999994,4.483473901578275,6.319086429203377,IT,Sell,21.77777778,7.111111111,225,71.11111111,33.43232064,7.111111111
47.985,47.94,0.259999999999998,3.2641023470898536,5.762168564604583,IT,Sell,24.75247525,15.84158416,101,59.40594059,24.75247525,15.89221182
47.98,47.68,0.8800000000000026,3.878079552474978,12.04728663374128,IT,Buy,21.68674699,9.638554217,83,68.6746988,30.90487754,9.638554217
48.08,47.295,0.3049999999999997,2.0606144686279606,19.23328916283252,IT,Sell,17.97752809,6.741573034,89,75.28089888,33.80185872,6.741573034
47.23,47.4,0.3299999999999983,3.349741857554596,10.5403850136344,IT,Sell,20.0,13.84615385,65,66.15384615,26.6972779,13.84615385
47.37,47.315,0.3200000000000003,1.5299517272545438,5.7333596195874,IT,Sell,16.0,14.0,50,70.0,26.54343175,14.0
47.25,47.41,0.25,2.6903130019466874,19.914965727471923,IT,Sell,18.57142857,10.0,70,71.42857143,30.54343175,10.0
47.3,47.405,0.6000000000000014,1.7521318747410364,12.537432752422848,IT,Sell,15.78947368,3.50877193,57,80.70175439,37.03465982,3.50877193
47.53,47.1,1.6310999999999964,4.288820266305266,18.382660838279868,IT,Sell,21.12676056,2.816901408,71,76.05633803,37.72653034,2.816901408
47.57,47.620000000000005,0.6300000000000026,1.2349743562914148,14.455397055839953,IT,Sell,19.73684211,9.868421053,152,70.39473684,30.6750107,9.868421053
47.53,48.085,0.4749999999999943,1.984672783664093,13.72074768390353,IT,Sell,37.76223776,6.293706294,143,55.94405594,37.76223776,9.806218604
47.99,48.445,0.3500000000000014,2.3894323288866977,5.128600687164001,IT,Sell,23.28767123,10.95890411,73,65.75342466,29.58452764,10.95890411
48.42,48.64,1.1300000000000026,2.2203679513568875,17.99484741853297,IT,Sell,33.01886792,6.603773585,106,60.37735849,33.93965816,6.603773585
48.3,49.155,0.4399999999999977,1.7000825867785916,13.257384801090438,IT,Sell,31.34328358,8.955223881,67,59.70149254,31.58820787,8.955223881
49.25,48.83,0.6900000000000048,1.178467573832994,19.147428515541737,IT,Sell,25.0,10.52631579,76,64.47368421,30.01711596,10.52631579
48.86,48.91,0.5800000000000054,4.694480175768177,9.587222323578118,IT,Sell,23.52941176,8.823529412,68,67.64705882,31.71990233,8.823529412
48.87,49.345,0.7650000000000006,1.372412471814544,5.600011384690784,IT,Buy,28.57142857,7.142857143,56,64.28571429,33.40057461,7.142857143
49.18,49.72,0.6200000000000045,3.4293793000177133,6.466634791797154,IT,Sell,31.76470588,5.882352941,85,62.35294118,34.66107881,5.882352941
49.85,50.09,0.4399999999999977,1.0116509323807223,13.873946273158936,IT,Sell,25.97402597,7.792207792,77,66.23376623,32.75122395,7.792207792
49.91,50.21,0.5799999999999983,3.867323490144163,9.709271447812652,IT,Sell,28.15533981,6.796116505,103,65.04854369,33.74731525,6.796116505
50.19,50.54,0.3299999999999983,3.0453438013918577,15.098681026284872,IT,Sell,23.33333333,6.666666667,90,70.0,33.87676508,6.666666667
50.5,50.57,0.4699999999999988,0.984469035098584,9.195546699350668,IT,Sell,22.5,8.75,80,68.75,31.79343175,8.75
50.43,50.935,0.7000000000000028,2.0926130385498927,9.365886529658065,IT,Sell,27.39726027,6.849315068,73,65.75342466,33.69411668,6.849315068
50.75,51.405,0.7899999999999991,3.607252040310044,16.707807549215353,IT,Sell,27.02702703,9.459459459,74,63.51351351,31.08397229,9.459459459
51.36,51.57,0.5050000000000026,0.6614874939657757,19.19753895007456,IT,Sell,31.46067416,7.865168539,89,60.6741573,32.67826321,7.865168539
51.54,52.305,0.990000000000002,1.7900559279271882,9.695456423949755,IT,Sell,22.61904762,9.523809524,84,67.85714286,31.01962223,9.523809524
51.86,52.305,0.9099999999999966,3.1691803451690546,19.96276271895917,IT,Sell,27.82608696,3.47826087,115,68.69565217,37.06517088,3.47826087
52.67,51.35,1.2450000000000043,4.013763217134916,13.837791981673334,IT,Sell,39.77272727,10.22727273,88,50.0,39.77272727,19.68384098
51.74,51.225,0.9849999999999994,4.596457234786373,17.146368485458893,IT,Buy,28.42105263,11.57894737,95,60.0,28.96448438,11.57894737
50.86,51.495000000000005,0.7199999999999989,4.91487159779084,17.124554617144135,IT,Sell,41.09589041,5.479452055,73,53.42465753,41.09589041,11.51136278
51.36,50.69,1.3699999999999974,2.160132726459563,15.611581673274673,IT,Sell,26.19047619,10.71428571,84,63.0952381,29.82914604,10.71428571
51.25,49.065,2.640000000000001,3.33626172856431,15.346520474133502,IT,Sell,21.73913043,8.695652174,115,69.56521739,31.84777957,8.695652174
50.04,48.365,2.6998999999999995,4.267156892355829,16.849699479042627,IT,Sell,25.75757576,4.545454545,66,69.6969697,35.99797721,4.545454545
47.33,49.035,1.0300000000000011,3.746088989986415,18.355331841585155,IT,Sell,35.55555556,6.666666667,90,57.77777778,35.55555556,8.345457137
49.2,47.965,2.309999999999995,3.17221107435051,10.825817089412958,IT,Sell,20.77922078,15.58441558,77,63.63636364,24.95901617,15.58441558
49.09,47.655,2.230399999999996,3.818489873829443,12.99165781555686,IT,Sell,37.97468354,6.329113924,79,55.69620253,37.97468354,10.08947964
47.58,48.185,0.7668000000000035,4.592082832866668,17.818138465374986,IT,Sell,22.0,9.0,100,69.0,31.54343175,9.0
48.22,48.25,0.9099999999999966,2.046982945476992,17.130517992404993,IT,Sell,57.72357724,4.06504065,123,38.21138211,57.72357724,25.31022679
48.01,48.82,1.3800000000000026,0.5532320670487961,9.86643821196942,IT,Sell,33.61344538,16.80672269,119,49.57983193,33.61344538,26.68345901
48.19,50.17,1.2550000000000026,1.5998961133567997,16.924814756012495,IT,Sell,37.23404255,7.446808511,94,55.31914894,37.23404255,11.58422782
49.7,50.63,0.6499999999999986,2.4118071620268577,14.64291450510042,IT,Sell,25.80645161,7.52688172,93,66.66666667,33.01655003,7.52688172
50.55,50.045,0.6550000000000011,4.757897746980772,5.591446555821865,IT,Sell,24.46808511,6.382978723,94,69.14893617,34.16045303,6.382978723
50.2,49.65,0.9100000000000036,4.5154486919817405,13.33861177145769,IT,Sell,28.92561983,4.132231405,121,66.94214876,36.41120034,4.132231405
49.87,49.59,0.6499999999999986,2.1714829212641518,15.313522003394636,IT,Sell,40.24390244,1.219512195,82,58.53658537,40.24390244,2.139495075
49.59,50.145,0.9500000000000028,4.423784250370185,7.361677363933868,IT,Sell,31.68316832,5.940594059,101,62.37623762,34.60283769,5.940594059
49.79,50.88,0.759999999999998,3.0502528613698963,6.874850073766963,IT,Sell,23.68421053,9.210526316,76,67.10526316,31.33290544,9.210526316
50.59,50.9,0.865000000000002,3.67677868848702,15.008192253377894,IT,Sell,30.58823529,7.058823529,85,62.35294118,33.48460822,7.058823529
51.07,50.865,0.8299999999999983,4.232390837300855,14.816936281101768,IT,Buy,25.71428571,7.142857143,70,67.14285714,33.4005746,7.142857143
51.06,50.335,1.5450000000000017,4.784628381899003,18.583817256476205,IT,Sell,30.23255814,5.813953488,86,63.95348837,34.72947826,5.813953488
50.96,49.825,1.2449999999999974,4.3692952151770665,19.306698844148173,IT,Sell,23.68421053,2.631578947,76,73.68421053,37.91185281,2.631578947
49.33,50.595,1.6400000000000006,0.8653729290873172,6.668099153852937,IT,Sell,28.57142857,8.571428571,70,62.85714286,31.97200318,8.571428571
49.9,51.53,0.5700000000000003,2.662512286092784,9.94726090383611,IT,Sell,20.0,11.42857143,105,68.57142857,29.11486032,11.42857143
51.56,51.39,0.7800000000000011,2.021937833154701,12.163086553401556,IT,Sell,39.77272727,2.272727273,88,57.95454545,39.77272727,3.774750073
51.06,52.035,0.6949999999999932,1.6755522945523371,11.41940606145396,IT,Sell,15.2173913,13.04347826,92,71.73913043,27.49995348,13.04347826
35.67,36.08,0.4500000000000028,3.945901206811947,14.36020240426593,Health,Keep,29.54545455,5.0,220,65.45454545,30.03807367,5.0
36.02,36.07,0.3400000000000034,4.515854030444777,13.053978670110537,Health,Sell,26.5060241,9.036144578,166,64.45783133,26.5060241,9.540239573
36.18,35.94,0.25,4.839511717961978,6.943534829792889,Health,Sell,22.42647059,3.308823529,272,74.26470588,31.72925014,3.308823529
35.88,36.02,0.2000000000000028,0.6359341045456746,18.125752283843205,Health,Keep,28.66242038,7.643312102,157,63.69426752,28.66242038,8.910970907
35.99,36.1,0.2199999999999988,3.206367765900969,6.64378794347634,Health,Sell,28.45528455,4.87804878,123,66.66666667,30.16002489,4.87804878
36.06,36.39,0.4799999999999969,4.105552024624414,5.090830879648472,Health,Sell,17.28395062,4.938271605,162,77.77777778,30.09980207,4.938271605
36.38,36.41,0.279999999999994,1.0620532699271843,15.180976814407536,Health,Keep,35.38812785,4.337899543,438,60.2739726,35.38812785,9.025853268
